,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,gps_code,iata_code
1428,small_airport,Calton Hills Airport,-20.13330078125,139.41700744628906,,AU,YCTS,
1429,small_airport,Cape Otway Airport,-38.86000061035156,143.51499938964844,,AU,YCTY,
1430,small_airport,Cudal Airport,-33.27830123901367,148.76300048828125,491.0,AU,YCUA,CUG
1431,small_airport,Cuddapan Airport,-25.59000015258789,141.50799560546875,,AU,YCUD,
1432,small_airport,Cue Airport,-27.44669914245605,117.91799926757812,442.0,AU,YCUE,CUY
1433,small_airport,Cunderdin Airport,-31.62220001220703,117.21700286865234,705.0,AU,YCUN,
1434,small_airport,Cabramurra Airport,-35.92688751220703,148.39254760742188,,AU,YCUR,
1435,small_airport,Cummins Airport,-34.20830154418945,135.64199829101562,197.0,AU,YCUS,
1436,small_airport,Cuthero Airport,-33.03329849243164,142.01699829101562,,AU,YCUT,
1437,small_airport,Clare Valley Aerodrome,-33.710837,138.587367,1120.0,AU,YCVA,
1438,small_airport,Calvin Grove Airport,-34.69670104980469,138.5780029296875,,AU,YCVG,
1439,small_airport,Cervantes Airport,-30.483299255371094,115.08300018310548,,AU,YCVS,
1440,small_airport,Coondewanna Airport,-22.96669960022,118.81300354004,2300.0,AU,YCWA,CJF
1441,small_airport,Cape Wessels Airport,-11.0,136.75,,AU,YCWE,
1442,small_airport,Commonwealth Hill Airport,-29.961700439453125,134.14300537109375,,AU,YCWH,
1443,small_airport,Cowarie Airport,-27.711700439453125,138.3280029296875,52.0,AU,YCWI,CWR
1444,small_airport,Cowell Airport,-33.66669845581055,136.89199829101562,39.0,AU,YCWL,CCW
1445,small_airport,Corowa Downs Airport,-26.466699600219727,143.35000610351562,,AU,YCWN,
1446,small_airport,Chatsworth Airport,-37.83330154418945,142.7169952392578,,AU,YCWO,
1447,medium_airport,Cowra Airport,-33.84469985961914,148.6490020751953,966.0,AU,YCWR,CWT
1448,small_airport,Cowes Airport,-38.50830078125,145.21299743652344,,AU,YCWS,
1449,small_airport,Canowindra Airport,-33.54280090332031,148.66299438476562,1073.0,AU,YCWW,
1450,small_airport,Coolawanyah Airport,-21.7946,117.755,1195.0,AU,YCWY,COY
1451,small_airport,Cooloola Village Airpark,-25.975000381469727,153.0,9.0,AU,YCXA,
1452,small_airport,Crystal Brook Airport,-17.38330078125,144.4499969482422,,AU,YCYT,
1453,small_airport,Dagworth Airport,-17.941699981689453,143.58799743652344,,AU,YDAG,
1454,small_airport,Dajarra Airport,-21.70829963684082,139.5330047607422,335.0,AU,YDAJ,DJR
1455,small_airport,Dallas Airport,-34.56669998168945,146.18299865722656,,AU,YDAL,
1456,small_airport,Darlington Airport,-42.5727408735,148.069181442,,AU,YDAR,
1457,small_airport,Dalby Airport,-27.15530014038086,151.26699829101562,1137.0,AU,YDAY,DBY
1458,medium_airport,Dirranbandi Airport,-28.591699600219727,148.2169952392578,567.0,AU,YDBI,DRN
1459,small_airport,Dunbar Airport,-16.049999237060547,142.39999389648438,15.0,AU,YDBR,DNB
1460,medium_airport,Derby Airport,-17.3700008392334,123.66100311279295,24.0,AU,YDBY,DRB
1461,small_airport,Drumduff Airport,-16.0529994965,143.011993408,,AU,YDDF,DFP
1462,small_airport,Delara Airfield,-13.66875,134.2911,488.0,AU,YDEA,
1463,small_airport,Delegate Airport,-37.0614013671875,148.94200134277344,2546.0,AU,YDEG,
1464,small_airport,Denmark Airport,-34.94499969482422,117.39700317382812,230.0,AU,YDEK,
1465,small_airport,Derrinallum Airport,-37.9341666667,143.227777778,600.0,AU,YDER,
1466,small_airport,Devoncourt Airport,-21.216699600219727,140.23300170898438,,AU,YDEV,
1467,small_airport,Dexfield Park,-31.42166667,152.75833333,30.0,AU,YDFD,
1468,small_airport,Dalgaranga Gold Mine Airport,-27.830277777800003,117.316388889,1459.0,AU,YDGA,DGD
1469,small_airport,Dullingari Airport,-28.13330078125,140.8820037841797,,AU,YDGI,
1470,small_airport,Doongan Airport,-15.386429,126.302235,,AU,YDGN,DNG
1471,small_airport,Dalgaranga Airport,-27.7914403561,116.993322372,,AU,YDGR,
1472,small_airport,Dalgety Downs Station Airport,-25.28330039978028,116.1999969482422,,AU,YDGT,
1473,small_airport,De Grey Homestead Airport,-20.174999237060547,119.16899871826172,,AU,YDGY,
1474,small_airport,Dhalinbuy Airport,-12.413299560546877,136.53700256347656,,AU,YDHL,
1475,small_airport,Dimbulah Airport,-17.13330078125,145.08299255371094,,AU,YDIM,
1476,small_airport,Dixie Airport,-15.1174944348,143.316049576,580.0,AU,YDIX,DXD
1477,small_airport,Dunk Island Airport,-17.9416999817,146.13999939,6.0,AU,YDKI,DKI
1478,small_airport,Dulacca Airport,-26.63330078125,149.7169952392578,,AU,YDLC,
1479,small_airport,Delmore Downs Airport,-22.45859909057617,134.88400268554688,,AU,YDLD,
1480,small_airport,Dalhousie Airport,-26.434999465942383,135.51699829101562,,AU,YDLH,
1481,small_airport,Dulkaninna Airport,-29.0132999420166,138.4810028076172,,AU,YDLK,DLK
1482,small_airport,Dunolly Airport,-36.84999847412109,143.6999969482422,,AU,YDLL,
1483,small_airport,Darlot Airport,-27.88330078125,121.26699829101562,,AU,YDLO,
1484,medium_airport,Deniliquin Airport,-35.5593986511,144.945999146,316.0,AU,YDLQ,DNQ
1485,small_airport,Delta Downs Airport,-16.99169921875,141.31700134277344,15.0,AU,YDLT,DDN
1486,small_airport,Delissaville Airport,-12.550000190734863,130.68499755859375,34.0,AU,YDLV,DLV
1487,small_airport,Daly Waters Airport,-16.264695066399998,133.383378983,700.0,AU,YDLW,DYW
1488,small_airport,Mount Dimer Airport,-30.40169906616211,119.83000183105467,,AU,YDME,
1489,small_airport,Diemal Find Airport,-29.66670036315918,119.28299713134766,,AU,YDMF,
1490,small_airport,Doomadgee Airport,-17.9403,138.822006,153.0,AU,YDMG,DMD
1491,small_airport,Daly River Airport,-13.74980640411377,130.69387817382812,,AU,YDMN,DVR
1492,small_airport,Delamere Station Airport,-15.619999885559082,131.63699340820312,,AU,YDMR,
1493,small_airport,Doongmabulla Airport,-22.066699981689453,146.23300170898438,,AU,YDNB,
1494,small_airport,Darnley Island Airport,-9.583330154418944,143.76699829101562,,AU,YDNI,NLF
1495,small_airport,Darnick Airport,-32.88330078125,143.58299255371094,,AU,YDNK,
1496,small_airport,Dunmore Manila Airport,-30.658100128173828,150.875,1391.0,AU,YDNR,
1497,small_airport,Dynevor Downs Airport,-28.100000381469727,144.35000610351562,,AU,YDNV,
1498,small_airport,Dochra Airfield,-32.650002,151.207993,185.0,AU,YDOC,
1499,small_airport,Donald Airport,-36.36029815673828,143.00799560546875,409.0,AU,YDOD,
1500,small_airport,Dowerin Airport,-31.183300018310547,117.0500030517578,,AU,YDON,
1501,small_airport,Donors Hill Airport,-18.716699600219727,140.5500030517578,,AU,YDOO,
1502,small_airport,Donnington Airpark,-19.6117000579834,146.83999633789062,76.0,AU,YDOP,
1503,small_airport,Dorunda Airport,-16.5537,141.8238,58.0,AU,YDOR,DRD
1504,small_airport,Davenport Downs Airport,-24.14999961853028,141.10800170898438,95.0,AU,YDPD,DVP
1505,medium_airport,Devonport Airport,-41.1697006226,146.429992676,33.0,AU,YDPO,DPO
1506,small_airport,Dneiper Airport,-22.61669921875,135.1999969482422,,AU,YDPR,
1507,small_airport,Depot Springs Airport,-27.88330078125,120.08300018310548,,AU,YDPS,
1508,small_airport,Depot Outcamp Airport,-31.572200775146484,125.18699645996094,,AU,YDPT,
1509,small_airport,Deep Well Airport,-24.299999237060547,134.13299560546875,,AU,YDPW,
1510,small_airport,Dongara Airport,-29.298128,114.927334,,AU,YDRA,DOX
1511,small_airport,Dairy Creek Homestead Airport,-25.28330039978028,115.86699676513672,,AU,YDRC,
1512,small_airport,Drysdale River Airport,-15.7135703992,126.38109684,360.0,AU,YDRD,DRY
1513,small_airport,Duaringa Airstrip,-23.7372,149.6647,495.0,AU,YDRG,
1514,small_airport,Durham Downs Airport,-27.075000762939453,141.89999389648438,116.0,AU,YDRH,DHD
1515,small_airport,Durrie Airport,-25.684999465942383,140.22799682617188,58.0,AU,YDRI,DRR
1516,small_airport,De Rose Hill Airport,-26.433300018310547,133.25799560546875,,AU,YDRL,
1517,small_airport,Drouin Airport,-38.208972,145.831097,330.0,AU,YDRN,
1518,small_airport,Duketon Airport,-27.95829963684082,122.30799865722656,,AU,YDUK,
1519,small_airport,Dumbleyung Airport,-33.33330154418945,117.75,,AU,YDUM,
1520,small_airport,Dunwich Airport,-27.516700744629,153.42799377441,260.0,AU,YDUN,SRR
1521,small_airport,Dale River Airport,-32.28329849243164,116.5500030517578,,AU,YDVE,
1522,small_airport,Docker River Airport,-24.86000061035156,129.07000732421875,589.0,AU,YDVR,DKV
1523,small_airport,Delamere Range Facility Airport,-15.746700286865234,131.9199981689453,223.0,AU,YDWF,
1524,small_airport,Dalwallinu Airport,-30.200000762939453,116.6500015258789,,AU,YDWU,
1525,small_airport,Derry Downs Airport,-22.08329963684082,135.33299255371094,,AU,YDYD,
1526,medium_airport,Dysart Airport,-22.62220001220703,148.36399841308594,670.0,AU,YDYS,DYA
1527,small_airport,Euabalong Airport,-33.11669921875,146.4499969482422,,AU,YEAB,
1528,small_airport,Yea Airport,-37.21580123901367,146.42999267578125,,AU,YEAT,
1529,medium_airport,Echuca Airport,-36.15719985961914,144.76199340820312,323.0,AU,YECH,ECH
1530,small_airport,Eucla Airport,-31.700000762939453,128.88299560546875,,AU,YECL,EUC
1531,small_airport,Etadunna Airport,-28.740800857543945,138.58900451660156,,AU,YEDA,ETD
1532,small_airport,Edenhope Airport,-37.016700744628906,141.26699829101562,,AU,YEDE,
1533,small_airport,Edmund Station Airport,-23.75,116.0999984741211,,AU,YEDM,
1534,small_airport,Eneabba Airport,-29.832500457763672,115.24600219726562,,AU,YEEB,ENB
1535,small_airport,Elderslie Airport,-32.599700927734375,151.33999633789062,112.0,AU,YEES,
1536,small_airport,Engonnia Airport,-29.316699981689453,145.83299255371094,,AU,YEGA,
1537,small_airport,Einasleigh Airport,-18.5032997131,144.093994141,,AU,YEIN,EIH
1538,medium_airport,Elcho Island Airport,-12.019399642899998,135.570999146,101.0,AU,YELD,ELC
1539,small_airport,Belele Airport,-26.36669921875,118.01699829101562,,AU,YELE,
1540,small_airport,Elengerah Airport,-31.850000381469727,147.98300170898438,,AU,YELG,
1541,small_airport,Elkedra Airport,-21.1725006104,135.444000244,,AU,YELK,EKD
1542,small_airport,Elliott Airport,-17.527429580688477,133.52989196777344,,AU,YELL,
1543,small_airport,Elmore Airport,-36.4901793786,144.647197723,,AU,YELM,
1544,small_airport,Elliston Airport,-33.638301849365234,134.89999389648438,20.0,AU,YELN,
1545,small_airport,Earlston Airport,-36.59628677368164,145.72186279296875,,AU,YELS,
1546,small_airport,Eildon Weir Airport,-37.20830154418945,145.83299255371094,,AU,YELW,
1547,small_airport,Eromanga Airport,-26.7000007629,143.266998291,166.0,AU,YEMG,
1548,small_airport,Emu Junction Airport,-28.63330078125,132.18299865722656,,AU,YEMJ,
1549,medium_airport,Emerald Airport,-23.5674991608,148.179000854,624.0,AU,YEML,EMD
1550,small_airport,Emu Park Authorised Landing Area,-23.255188,150.81439,,AU,YEMP,
1551,small_airport,Epsilon Airport,-28.28330039978028,141.1999969482422,,AU,YEPL,
1552,small_airport,Epenarra Airport,-20.433300018310547,135.26699829101562,,AU,YEPR,
1553,small_airport,Yenkis(Yankisa) Airport,-5.10972222222,143.917666667,3692.0,PG,AYYK,YEQ
1554,small_airport,El Questro Airport,-16.00830078125,127.9749984741211,,AU,YEQO,
1555,small_airport,Errabiddy Homestead Airport,-25.5,117.16699981689452,,AU,YERA,
1556,small_airport,Earaheedy Airport,-25.600000381469727,121.58300018310548,,AU,YERH,
1557,small_airport,Erldunda Airport,-25.205799102800004,133.253997803,,AU,YERL,EDD
1558,small_airport,Ernabella Airport,-26.2632999420166,132.1820068359375,707.0,AU,YERN,ERB
1559,small_airport,Erong Station Airport,-25.566699981689453,116.66699981689452,,AU,YERO,
1560,small_airport,Erudina Airport,-31.434499740600582,139.4250030517578,,AU,YERU,
1561,small_airport,Escott Airport,-17.725000381469727,139.41700744628906,15.0,AU,YESC,
1562,small_airport,Elrose Airport,-20.9764,141.0066,645.0,AU,YESE,ERQ
1563,medium_airport,Esperance Airport,-33.684399,121.822998,470.0,AU,YESP,EPR
1564,small_airport,Euroa Aerodrome,-36.7447013855,145.513000488,555.0,AU,YEUA,
1565,small_airport,Eudamulla Station Airport,-24.450000762939453,115.5999984741211,,AU,YEUD,
1566,small_airport,Eulalia Airport,-31.03330039978028,148.1750030517578,,AU,YEUL,
1567,small_airport,Eulo Airport,-28.16670036315918,145.04200744628906,152.0,AU,YEUO,
1568,small_airport,Eva Downs Airport,-18.0009994507,134.863006592,,AU,YEVA,EVD
1569,small_airport,Evans Head Aerodrome,-29.093299865722656,153.4199981689453,20.0,AU,YEVD,EVH
1570,small_airport,Everard Park Airport,-27.016700744628903,132.7169952392578,,AU,YEVP,
1571,small_airport,Exmouth Airport,-22.03330039978028,114.0999984741211,,AU,YEXM,EXM
1572,small_airport,Evelyn Downs Airport,-28.204700469970703,134.48800659179688,,AU,YEYD,
1573,medium_airport,Forbes Airport,-33.363602,147.934998,760.0,AU,YFBS,FRB
1574,small_airport,Fish Creek Airport,-38.71500015258789,146.05299377441406,,AU,YFCK,
1575,small_airport,Fortescue River Airport,-21.299999237060547,116.13300323486328,,AU,YFCU,
1576,small_airport,Fortescue - Dave Forrest Aerodrome,-22.290754,119.437143,1555.0,AU,YFDF,KFE
1577,small_airport,Federation Hsd Airport,-35.01169967651367,147.37399291992188,709.0,AU,YFDN,
1578,small_airport,Farrell Flat Airport,-33.83330154418945,138.76699829101562,,AU,YFFT,
1579,small_airport,Finley Airport,-35.666698455799995,145.550003052,,AU,YFIL,FLY
1580,small_airport,Flinders Island Airport,-40.0917015076,147.992996216,10.0,AU,YFLI,FLS
1581,small_airport,Flora Valley Airport,-18.2833003998,128.417007446,,AU,YFLO,FVL
1582,small_airport,Flinders Island Airport,-33.730989,134.501,,AU,YFLS,
1583,small_airport,Finke Airport,-25.5946998596,134.582992554,,AU,YFNE,FIK
1584,small_airport,Fortnum Airport,-25.33329963684082,118.36699676513672,,AU,YFOR,
1585,small_airport,Frome Downs Airport,-31.216699600219727,139.75,,AU,YFRD,
1586,small_airport,Fregon Airport,-26.77499961853028,132.01699829101562,528.0,AU,YFRG,
1587,small_airport,Friendly Beaches Airport,-42.0,148.25900268554688,,AU,YFRI,
1588,small_airport,Frankland Airport,-34.42300033569336,117.0260009765625,800.0,AU,YFRK,
1589,medium_airport,Forrest Airport,-30.83810043334961,128.11500549316406,511.0,AU,YFRT,FOS
1590,small_airport,Oombulgurri Airport,-15.1647,127.8401,22.0,AU,YFRV,FVR
1591,small_airport,Forsayth Airport,-18.584800720214844,143.56900024414062,,AU,YFSA,
1592,small_airport,Fiskville Airport,-37.6781143165,144.220790863,,AU,YFSK,
1593,small_airport,Forster (Wallis Is) Airport,-32.204200744628906,152.47900390625,4.0,AU,YFST,FOT
1594,small_airport,Forrestania Airport,-32.58000183105469,119.7030029296875,,AU,YFTA,
1595,small_airport,Mount Fitton Talc Airport,-29.90920066833496,139.4739990234375,,AU,YFTN,
1596,medium_airport,Fitzroy Crossing Airport,-18.181900024414062,125.55899810791016,368.0,AU,YFTZ,FIZ
1597,small_airport,Fairview Airport,-32.78900146484375,148.72000122070312,,AU,YFVW,
1598,small_airport,Faraway Bay Airport,-13.980799674987791,127.18099975585938,,AU,YFWY,
1599,small_airport,Garden Island (Military) Airport,-32.24169921875,115.68299865722656,9.0,AU,YGAD,
1600,small_airport,Greenbah Airport,-30.12582778930664,149.4345703125,,AU,YGAH,
1601,small_airport,Gamboola Airport,-16.5499992371,143.667007446,,AU,YGAM,GBP
1602,small_airport,Gan Gan Airport,-13.066699981689451,135.9499969482422,,AU,YGAN,
1603,small_airport,Gnaraloo Station Airport,-23.791549682617188,113.52893829345705,10.0,AU,YGAR,
1604,small_airport,Gawler Airport,-34.599934,138.719055,70.0,AU,YGAW,
1605,small_airport,Gayndah Airport,-25.61440086364746,151.61900329589844,369.0,AU,YGAY,GAH
1606,small_airport,South Goulburn Is Airport,-11.649999618530272,133.3820037841797,19.0,AU,YGBI,GBL
1607,small_airport,Gabo Island Airport,-37.56669998168945,149.89999389648438,,AU,YGBO,
1608,small_airport,Gunbower Airport,-35.96670150756836,144.38299560546875,,AU,YGBW,
1609,small_airport,Gloucester Airport,-32.04999923706055,151.98300170898438,,AU,YGCR,
1610,small_airport,Goodooga Airport,-29.073299407958984,147.37600708007812,459.0,AU,YGDA,
1611,medium_airport,Gunnedah Airport,-30.96109962463379,150.25100708007812,863.0,AU,YGDH,GUH
1612,small_airport,Goondiwindi Airport,-28.52140045166016,150.32000732421875,714.0,AU,YGDI,GOO
1613,small_airport,Gordon Downs Airport,-18.6781005859375,128.5919952392578,800.0,AU,YGDN,GDD
1614,small_airport,Gundaroo Airport,-35.0505,149.2559,,AU,YGDO,
1615,small_airport,The Garden Airport,-23.286699295043945,134.44000244140625,,AU,YGDR,
1616,small_airport,Gregory Downs Airport,-18.625,139.23300170898438,52.0,AU,YGDS,GGD
1617,small_airport,Galdeville Airport,-20.25,142.4499969482422,,AU,YGDV,
1618,small_airport,Granite Downs Airport,-26.948299,133.606995,337.0,AU,YGDW,
1619,medium_airport,Geraldton Airport,-28.796101,114.707001,121.0,AU,YGEL,GET
1620,medium_airport,Grafton Airport,-29.7593994140625,153.02999877929688,110.0,AU,YGFN,GFN
1621,small_airport,Golden Grove Airport,-28.764898,116.972656,1180.0,AU,YGGE,
1622,small_airport,Goolgowi Airport,-34.0,145.7169952392578,,AU,YGGI,
1623,small_airport,Glen Garland Airport,-14.866700172424316,143.2830047607422,,AU,YGGL,
1624,small_airport,Goonoo Goonoo Airport,-31.316699981689453,150.91700744628906,,AU,YGGO,
1625,small_airport,Gregory Springs Airport,-19.716699600219727,144.38299560546875,,AU,YGGS,
1626,small_airport,Glen Harding Airport - CLOSED,-18.248608,145.125958,,AU,YGHG,
1627,small_airport,Ginbata Airport,-22.5812,120.03553,1409.0,AU,YGIA,GBW
1628,small_airport,Gibb River Airport,-16.42329978942871,126.44499969482422,509.0,AU,YGIB,GBV
1629,small_airport,Gidgee Airport,-27.270000457763672,119.40499877929688,,AU,YGID,
1630,small_airport,Gifford Creek Station Airport,-24.049999237060547,116.21700286865234,,AU,YGIF,
1631,small_airport,RAAF Gingin,-31.46529960632324,115.86299896240234,247.0,AU,YGIG,
1632,small_airport,Gilgandra Airport,-31.70330047607422,148.63800048828125,320.0,AU,YGIL,
1633,small_airport,Giralia Airport,-22.683300018310547,114.36699676513672,,AU,YGIR,
1634,small_airport,Great Keppel Is Airport,-23.1833000183,150.942001343,21.0,AU,YGKL,GKL
1635,medium_airport,Gladstone Airport,-23.869699,151.223007,64.0,AU,YGLA,GLT
1636,medium_airport,Goulburn Airport,-34.810298919677734,149.7259979248047,2141.0,AU,YGLB,GUL
1637,small_airport,Glendambo Airport,-30.966699600219727,135.77499389648438,,AU,YGLD,
1638,small_airport,Glengyle Airport,-24.808300018310547,139.60000610351562,91.0,AU,YGLE,GLG
1639,small_airport,Geelong Airport,-38.22499847412109,144.33299255371094,43.0,AU,YGLG,GEX
1640,medium_airport,Glen Innes Airport,-29.674999237060547,151.68899536132812,3433.0,AU,YGLI,GLI
1641,small_airport,Glencoe Airport,-31.61669921875,148.1999969482422,,AU,YGLN,
1642,small_airport,Glenormiston Airport,-22.8882999420166,138.8249969482422,158.0,AU,YGLO,GLM
1643,small_airport,Gallipolli Airport,-19.14181,137.87412,865.0,AU,YGLP,
1644,small_airport,Giles Airport,-25.043699264526367,128.29600524902344,579.0,AU,YGLS,
1645,small_airport,Glenayle Homestead Airport,-25.28330039978028,122.0500030517578,,AU,YGLY,
1646,small_airport,Goomadeer Airport,-12.100000381469728,133.66700744628906,,AU,YGMD,
1647,small_airport,Grampians Airport,-37.04999923706055,142.2830047607422,,AU,YGMP,
1648,small_airport,Greenmount ALA,-27.763556,151.925495,1770.0,AU,YGMT,
1649,small_airport,Granada Airport,-20.100000381469727,140.36700439453125,,AU,YGNA,
1650,small_airport,Grenfell Airport,-34.0,148.132995605,1080.0,AU,YGNF,GFE
1651,small_airport,Greenvale Airport,-18.9966,145.0136,,AU,YGNV,GVP
1652,small_airport,Gnowangerup Airport,-33.983299255371094,118.03299713134766,,AU,YGNW,
1653,small_airport,Goomalling Airport,-31.36669921875,116.88300323486328,,AU,YGOM,
1654,small_airport,Mount Gordon Airport,-19.77265,139.40425,900.0,AU,YGON,GPD
1655,small_airport,Gabo Is aAd sSte Airport,-37.56999969482422,149.91799926757812,,AU,YGOV,
1656,small_airport,Giles Point Airport,-23.266700744628903,119.16699981689452,,AU,YGPI,
