Date / Time,Country,City,State,Shape,Summary,lat,lng
11/29/16 18:50,USA,Midland,MI,Triangle,"Two bright lights over bay city rd, one came toward us and we could see 
many colors no sound. the other took off ridiculously fast",43.6155825,-84.2472116
11/29/16 18:20,USA,Janesville,WI,Other,"((HOAX??)) Crescent shaped craft with seven evenly spaced orange lights in 
the backside. ((anonymous report))",42.7151854,-88.9907742
11/29/16 12:10,USA,Plainfield,IL,Changing,"Bright white object hovering Southward over Plainfield, IL.",41.623191,-88.2284325
11/29/16 06:45,USA,Happy Valley,OR,Circle,Very large slow moving orb over Portland Area.,43.1358923,-122.3804695
11/29/16 06:00,USA,Anchor Point,AK,Fireball,Glowing flashing orbs moving erratically.,59.76826,-151.6775519
11/29/16 00:17,USA,Fishers,IN,Triangle,"I was driving northbound on SR 37 at approximately 12:17am heading out of 
Fishers and into Noblesville when I saw it.The craft was sout",39.9555928,-86.0138728
11/28/16 23:00,USA,Sutherlin,OR,Other,"Orange non-blinking tight group of lights flying east from coast then 
turned south and disappeared Have seen several craft of differen",43.3896628,-123.3123597
11/28/16 23:00,USA,Tazewell,VA,Circle,"Was walking dog looked up at sky what i thought was a satellite it was 
joined by three more lights. Yellow amber reddish in color. Flyi",37.1236041,-81.5684128
11/28/16 22:00,USA,Athol,MA,Light,"2 different lights at the same time, same spot every night,and doesn't 
move. ((NUFORC Note: Celestial body? PD))",42.5959203,-72.2267496
11/28/16 19:00,USA,American Canyon,CA,Chevron,"This was a very large objuect in the sky and other autos stopped to check 
it out. I stopped in the middle of the road.",38.223457,-122.2270430
11/28/16 18:48,USA,Ste. Genevieve,MO,Light,"Bright white light became dim orange/red for brief moment, then bright 
again. ((anonymous report))",37.9814415,-90.0417789
11/28/16 18:35,USA,St. Petersburg,FL,Circle,"Same light shape 2 different days same approximate time. ((NUFORC Note: 
Star or planet?? PD))",27.77330515,-82.6469933
11/28/16 18:30,USA,Waynesville,MO,Light,"Saw a red orange white light off in the distance. It did not appear to be 
in outer space. It seemed to be hovering in the atmosphere in",37.8286516,-92.2007226
11/28/16 18:00,USA,Seekonk,RI,Circle,"White circular shaped object flying about 300 feet, traveling more than 200 
MPH!",41.8674548,-71.3797769
11/28/16 17:15,USA,Vineland,NJ,Changing,"Mother noticed a bright light in the sky and drew my attention to it. 
Couldn't tell if it was a star or plane at first but then noticed",39.473152,-75.0020264
11/28/16 16:45,USA,Fairfield,ME,Cross,"One light in the center, the brightest then 4 on each side like a plus sign",44.588511,-69.5990749
11/28/16 06:51,USA,Athens,GA,Cigar,White flying cigar.,33.94385375,-83.3972898
11/28/16 06:00,USA,Centerville,IL,Fireball,"We where just sitting in the car an we seen 2 lights but it looked like car 
lights in the sky so that caught our attention knowing plai",31.2579584,-95.9782919
11/28/16 01:29,USA,Mooresville,NC,Light,"2 really bright lights separately lit up my room, each lasting about 2.5 
seconds.",35.5848596,-80.8100723
11/28/16 00:00,USA,Grand Junction,CO,Unknown,"Strange high-pitched frequencies and a beam of electric light going 
downwards diagonally before quickly vanishing.",39.063956,-108.5507316
11/27/16 22:15,CANADA,Carrying Place,ON,Light,"White light, maybe elliptical in shape with several coloured pulsating 
lights. ((NUFORC Note: Star?? PD))",43.8088119,-79.2334018
11/27/16 19:30,USA,St. Petersburg,FL,Circle,Same light shape 2 different days same approximate time.,27.77330515,-82.6469933
11/27/16 16:58,USA,Bay Shore,NY,Light,"Super bright spherical stationary object hovering no sound South Westerly 
L.I., NY at daylight to dusk.",40.7250986,-73.2453945
11/27/16 12:45,USA,Longmont,CO,Rectangle,"One rectangular object was in the sky with what appeared to be a small 
plane close to it. ((anonymous report))",40.1672117,-105.1019286
11/27/16 12:35,USA,Kenmore,WA,Circle,Bird or UFO?,47.7573202,-122.2440147
11/27/16 11:30,USA,Maui,HI,Unknown,Two brown metal pipes side by side in cloud that did not move.,20.8029568,-156.3106832
11/27/16 10:00,USA,Allentown,PA,Fireball,"((HOAX??)) Orange UFO in a swarm in Allentown, PA. ((anonymous report))",40.6022059,-75.4712793
11/27/16 03:20,USA,Lake Charles,LA,Light,Was at bridge and green oval orb shot pass me above then disappeared.,30.2265949,-93.2173758
11/27/16 00:07,USA,Raymond,NE,Circle,"Bright circular light moving from Raymond to Lincoln in split seconds 
before disappearing.",40.956282,-96.7834109
11/26/16 23:42,USA,Bailey,CO,Disk,"I had stepped out on my tiny porch to view the stars as I often do. When I 
looked up in the northwest sky I saw a disk like saucer wit",34.0349194,-102.8149371
11/26/16 23:33,USA,Bergen,NY,Triangle,Triangle shaped flying object.,43.085391,-77.9417139
11/26/16 23:30,USA,Middletown,NY,Light,distant bright twinking light shifting colors moving/drifting erratically.,41.4459271,-74.4229340
11/26/16 22:30,USA,Charlotte,NC,Light,White very bright burst of light.,35.2270869,-80.8431267
11/26/16 22:00,USA,Davenport,FL,Circle,Slow fireball with no tail floating over Central Florida sky.,28.1614046,-81.6017416
11/26/16 21:45,USA,Allen Park,MI,Light,Strange blue pulsing light.,42.2575385,-83.2110374
11/26/16 19:35,USA,Naugatuck,CT,Light,"Bright light originally mistaken for a star. Began moving and hovering 
across wooded area for 5 min. ((anonymous report))",41.4860186,-73.0509431
11/26/16 19:27,USA,Venice,FL,Light,UFO spotting in Venice lights.,27.0998708,-82.4544131
11/26/16 19:00,USA,Fairview,OR,Triangle,"A large craft with 4 solid white lights was flying low across the sky and 
then vanished.",45.5469302,-122.4370392
11/26/16 18:30,USA,McDonough,GA,Light,"3 lights in the night sky one was bigger the others were smaller. (no 
sound) when we saw them one of them took of REALLY fast.",33.4473361,-84.1468615
11/26/16 18:00,USA,Spearfish,SD,Disk,"""Classic"" saucer.",44.490817,-103.8593699
11/26/16 18:00,USA,Shallotte,NC,Changing,Red and green dropping lights.,33.9732275,-78.3858370
11/26/16 17:30,USA,Brooklyn,NY,Triangle,"I noticed two yellow light which resemble airplane in the sky. ((anonymous 
report))",40.64530975,-73.9550229
11/26/16 16:56,USA,McChord AFB,WA,Fireball,"Looked up above my house on jblm, Lewis main. Three balls of red flare 
light hovered over. The Blackhawks were not flying at all at thi",47.1377,-122.4764999
11/26/16 15:00,USA,Vacaville,CA,Sphere,Bright light staying perfectly still in s western sky and below cloud line,38.3565773,-121.9877443
11/26/16 04:00,USA,West New York,NJ,Light,"It was a bright neon blue light that moved swiftly,loud,and high pitched. 
((anonymous report))",40.785529,-74.0083002
11/25/16 22:00,USA,Olathe,KS,Chevron,"I was standing outside and happened to look up and saw a grey boomerang 
shaped object moving silently across the sky then over the hous",38.8843867,-94.8161126
11/25/16 20:47,USA,Tyrone,GA,Light,"I was driving with the boyfriend when we saw three orbs of light in the sky 
in the shape of a triangle. One of them started moving unti",33.6723506,-82.8612562
11/25/16 20:00,USA,Vero Beach,FL,Sphere,"Saw a formation of approx. 2 doz. reddish/ orange glowing spherical objects 
float cross from the ocean side (east) to west across Hwy",27.6387163,-80.3975398
11/25/16 19:00,USA,Bedford,IN,Sphere,"5 orange orbs, aligned somewhat vertically, though offset, were seen moving 
very slowly for about a minute",38.8611619,-86.4872148
11/25/16 19:00,USA,Nevada,NV,Light,Lights over Nevada seen from commercial airplane.,39.5158825,-116.8537226
11/25/16 18:30,USA,Brandon,FL,Fireball,Ufo on fire in sky.,27.928464,-82.2880445
11/25/16 18:30,USA,Port Orange,FL,Unknown,"I saw a suspicious object in the sky at dusk today. The sky was already 
pretty dark, so I couldn't make out its exact shape.",29.10150985,-81.0105537
11/25/16 17:30,USA,Torrance,CA,Light,"Red, green ball of light moving sporadically, descending, hovering and 
ascending. ((NUFORC Note: Probably a star. PD))",33.8358492,-118.3406287
11/25/16 11:00,USA,Longmont,CO,Circle,"My 9-year-old brother looked up into the sky because something caught his 
eye. Orange circle. ((anonymous report))",40.1672117,-105.1019286
11/25/16 07:48,USA,Corpus Christi,TX,Unknown,I have a picture. ((NUFORC Note: Lens flare? PD)),27.8002542,-97.3955743
11/25/16 01:30,USA,Warner Robins,GA,Light,Light in sky increases in brightness and then disappears,32.598313,-83.6256769
11/25/16 01:11,USA,Newcastle,WA,Flash,"Flash of light over Newcastle, WA. Flashed twice. ((anonymous report))",47.5395736,-122.1563330
11/24/16 23:00,USA,Graham,NC,Circle,"The object was blinking different colors. It was blinking red, green, blue. 
It was blinking very fast. It kept disappearing.",36.069026,-79.4005759
11/24/16 21:45,USA,Annapolis,MD,Light,Orange lights by Severn River bridge.,38.9786401,-76.4927859
11/24/16 20:30,USA,Balko,OK,Light,"Seen a red light heading south it turned blue stopped hovered about 3 mins. 
Turned orange and headed south I followed",36.6600752,-100.6792070
11/24/16 19:30,USA,Largo,FL,Unknown,"Erratic non-specific direction ""dot.""",27.9094665,-82.7873243
11/24/16 19:12,USA,Woodbridge,NJ,Light,"2 bright white lights flying NE over Fords, paused in Woodbridge for a 
unique airshow then the headed south towards Perth Amboy",40.55418,-74.2860007
11/24/16 19:12,USA,Woodbridge,NJ,Oval,"2 bright white lights flying NE over Fords, paused in Woodbridge for a 
unique airshow then the headed south passing Perth Amboy.",40.55418,-74.2860007
11/24/16 18:30,USA,Oldsmar,FL,Sphere,"Strange cream colored sphere that changed from looking like deflated 
balloon to hard white glass.",28.06906015,-82.6501914
11/24/16 18:00,USA,Zebulon,NC,Disk,"((HOAX??)) Mid-sized disk shaped obj., rotating violently, flying back and 
forth, landed several times, collision with dog & 2 people.",35.824321,-78.3147199
11/24/16 17:45,USA,Monrovia,MD,Light,"Multiple bright orange lights near Monrovia, MD.",39.3720477,-77.2719278
11/24/16 03:00,USA,Grand Junction,CO,Disk,A large-seeming camouflaged saucer rotating on an axis,39.063956,-108.5507316
11/24/16 02:00,USA,Colorado Springs,CO,Light,"S sky, my wife and I were on the porch and we saw one bright star, that was 
moving. It was twinkling. ((NUFORC Note: Sirius. PD))",38.8339578,-104.8253484
11/24/16 00:05,USA,D'iberville,MS,Light,"Mysterious Red-blinking Lights Appear and Disappear, After Hovering 
Stationary Over Busy Shopping District in Biloxi, MS.",30.4263092,-88.8908637
11/23/16 23:00,USA,Tinton Falls,NJ,Light,Circling lights in Monmouth County Night Sky. ((anonymous report)),40.3159438,-74.0851403
11/23/16 22:30,USA,Beaverton,OR,Disk,Massive green rotating disc-shaped lights over Portland,45.4871723,-122.8037803
11/23/16 21:15,USA,Central Square,NY,Light,Amber ball of light over Syracuse.,43.286736,-76.1460359
11/23/16 19:20,USA,Carlsbad,CA,Unknown,"The object I saw during the day was WHITE as SNOW, larger than any 
aircraft, I saw a corner of it after the sun had set thru my binocul",33.1580933,-117.3505938
11/23/16 01:43,USA,Poteau,OK,Sphere,"Bright green light hovering in the sky then shoots across short distance 
and disappears completely from the sky.",35.0537094,-94.6235578
11/22/16 21:30,USA,Mesa,AZ,Light,"Bright red light,waning until disappearing, moving in small, erratic, 
directional changes.",33.436188,-111.5860661
11/22/16 21:30,CANADA,Oshawa,ON,Sphere,"Colourful Ball of Light Over Lake Ontario, Canada. ((NUFORC Note: Possible 
sighting of celestial bodies? PD))",43.9172764,-78.8614873
11/22/16 21:10,USA,Largo,FL,Chevron,"Very dim white lighting, appr 5 evenly spaced lights down each leg of the 
chevron. Glided by in total silence, headed in a south direct",27.9094665,-82.7873243
11/22/16 21:00,USA,Beecher,IL,Chevron,Flaming wing. Quiet. Traveling east to west.,41.34059,-87.6214285
11/22/16 21:00,USA,Santa Clara,UT,Other,Southern Utah sceptic reporting cloaking UFO in hopes someone else saw it.,37.1330355,-113.6541265
11/22/16 21:00,USA,Santa Clara,UT,Other,Southern Utah sceptic reporting cloaking UFO in hopes someone else saw it,37.1330355,-113.6541265
11/22/16 20:30,USA,Derby,KS,Flash,Green bright flashes in sky over Derby/rosehill,37.5455735,-97.2689330
11/22/16 19:30,USA,Cecil,PA,Formation,"4 orange lights flying in formation - straight line, formation broke two 
went straight up, totally silent - seemed choreographed.",32.3026416,-86.0085693
11/22/16 16:17,USA,Atkinson,NH,Other,"Large, bright claw-shaped object encountered below cloud cover with 
noticeable effect on electromagnetic spectrum.",42.8384221,-71.1470036
11/22/16 11:29,USA,Brooklyn,NY,Circle,"Three craft in formation over the Hudson River.

The object kept equidistant but spun within the formation. NYC tourism 
helicopters w",40.64530975,-73.9550229
11/22/16 11:00,USA,Floral City,FL,Chevron,Pyramid shaped shiny object in sky.,28.7211775,-82.3076844
11/22/16 07:50,USA,Jarrettsville,MD,Diamond,"4 fire like orbs were seen disappearing and reappearing for 40 minutes in 
Jarrettsville, MD. ((anonymous report))",39.60455,-76.4777421
11/22/16 07:00,USA,Gainesville,GA,Other,One object with bright white lights remained still for about thirty minuts,34.2978794,-83.8240662
11/22/16 05:20,USA,San Diego,CA,Sphere,"It was a white glowing sphere. It was traveling from West to north east. I 
lost track of what happened next, it disappeared from sky. C",32.7174209,-117.1627713
11/22/16 04:45,USA,Scarborough,ME,Flash,"For unforeseen delays I was at least an half hour to 45 minutes behind 
schedule. ((anonymous report))",43.59622635,-70.3300556
11/22/16 02:30,USA,Bismarck,ND,Circle,Rolla.,46.8083268,-100.7837391
11/21/16 23:35,USA,Key Colony Beach,FL,Light,"I saw what appeared to be lights outside that lit up and cast shadows on my 
front door’s window. ((NUFORC Note: Meteor?? PD))",24.7209744,-81.0186826
11/21/16 23:15,CANADA,Victoria,BC,Other,"A moving glow from something above a cloud over Victoria, BC.",48.4283327,-123.3649268
11/21/16 18:25,USA,Riverdale,GA,Oval,"For the past 4 days I've seen this bright light in the sky and it's 
stationary for a few minutes and then it's gone. It's not far from",33.5726113,-84.4132593
11/21/16 18:00,USA,Fountain Hill,AR,Light,"~6pm each night towards west, before sunset a bright white light appears, 
its so bright it radiates. ((NUFORC Note: Planet? PD))",33.3578937,-91.8504083
11/21/16 18:00,USA,Ventura,CA,Circle,"Round glowing ball changes shape. ((NUFORC Note: Probably a celestial 
body…a star or planet, we suspect. PD))",34.364744,-119.3105822
11/21/16 17:00,USA,Alexandria,VA,Fireball,This was a fireball quit and quick and Big.,33.7237617,-116.2673236
11/21/16 07:30,USA,Pearisburg,VA,Triangle,Triangular object with green lights.,37.3265112,-80.7350711
11/21/16 06:00,USA,Miramar Beach,FL,Sphere,"Miramar Beach Florida Moving Sphere Appears in Sunrise Pics. ((NUFORC Note: 
We suspect lens flares. PD))",30.38208845,-86.3640414
11/21/16 03:30,USA,Honolulu,HI,Other,I observed red-orange orb lights floating on my back lanai at 3:30 am.,21.304547,-157.8556763
11/21/16 02:00,USA,Sherman Oaks,CA,Unknown,Orange and blue light up the sky!,34.1508718,-118.4489864
11/21/16 00:05,USA,Burbank,CA,Oval,Bright Object Floating In Sky..,34.1816482,-118.3258553
11/20/16 00:00,USA,McKinney,TX,Light,Four to six light clusters in eastern sky.,33.1976496,-96.6154470
11/20/16 23:30,USA,Boise,ID,Unknown,"Bright isolated orb. ((NUFORC Note: Possible sighting of an Iridium 
satellite flare? PD))",43.61656,-116.2008349
11/20/16 22:23,USA,Springfield,IL,Light,"I noticed in the south eastern sky a greenish red flashing light. ((NUFORC 
Note: Possible star or planet? PD))",39.7989763,-89.6443687
11/20/16 22:00,USA,San Jose,CA,Fireball,"FIREBALL COMES OUT THE SKY, WHILE THE CLOUDS TAKE SHAPE IN FORM..",37.3361905,-121.8905832
